sexo,ubigeo,nom_region,nom_provincia,nom_distrito,ocupinf,ingresos_totales,estudios,edad,anio,mes,estrato,tipo_contrato,tamanio_empresa,p507,p510
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,1200,secundaria incompleta,38,2020,2,de 2 000 a 19 999 habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,640,primaria completa,30,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,960,primaria completa,39,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,960,primaria incompleta,56,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,480,primaria incompleta,73,2020,3, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60802,CAJAMARCA,JAEN,BELLAVISTA,empleo informal,960,primaria completa,50,2020,2,de 2 000 a 19 999 habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,empleo informal,320,secundaria incompleta,14,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,empleo informal,100,secundaria incompleta,14,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,empleo informal,1200,secundaria completa,19,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,empleo informal,80,primaria completa,16,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,60907,CAJAMARCA,SAN IGNACIO,TABACONAS,empleo informal,400,secundaria incompleta,15,2020,2, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,61105,CAJAMARCA,SAN MIGUEL,EL PRADO,empleo informal,1120,primaria incompleta,34,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,61105,CAJAMARCA,SAN MIGUEL,EL PRADO,empleo informal,80,primaria incompleta,55,2020,2, µrea de empadronamiento rural (aer) simple,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,61202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,empleo formal,1200,secundaria completa,68,2020,3, de 500 a 1 999 habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,61202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,empleo formal,9000,maestria/doctorado,38,2020,3, de 500 a 1 999 habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,61202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,empleo informal,840,secundaria completa,51,2020,3, de 500 a 1 999 habitantes,sin contrato,de 21 a 50 personas,obrero,empresa o patrono privado
hombre,61308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,empleo informal,300,secundaria incompleta,15,2020,1, µrea de empadronamiento rural (aer) compuesto,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,700,superior no universitaria completa,66,2020,2, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,700,superior universitaria incompleta,28,2020,2, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,trabajador del hogar,
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1000,secundaria completa,23,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2500,superior no universitaria completa,60,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2000,superior universitaria completa,28,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,3200,superior universitaria completa,62,2020,1, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,3200,superior universitaria completa,60,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1100,secundaria completa,55,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1300,secundaria incompleta,80,2020,2, de 500 000 a m†s habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1000,superior universitaria completa,65,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2500,superior universitaria completa,32,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1000,superior universitaria incompleta,20,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,2400,superior universitaria incompleta,48,2020,2, de 500 000 a m†s habitantes,sin contrato,de 101 a 500 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,5000,superior universitaria completa,53,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1760,superior no universitaria completa,22,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresas especiales de servicios (service)
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1200,superior no universitaria incompleta,34,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1100,superior universitaria incompleta,23,2020,2, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1600,secundaria completa,26,2020,2, de 500 000 a m†s habitantes,sin contrato,de 101 a 500 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,240,secundaria completa,17,2020,2, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,3500,superior universitaria completa,43,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2000,superior no universitaria completa,31,2020,2, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,3800,superior universitaria completa,40,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1800,superior universitaria incompleta,25,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,3500,secundaria completa,61,2020,2, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1200,superior universitaria completa,23,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,240,secundaria incompleta,16,2020,2, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1100,superior universitaria incompleta,35,2020,1, de 500 000 a m†s habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",m†s de 500 personas,empleado,administraci¢n p£blica
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,800,secundaria incompleta,48,2020,2, de 500 000 a m†s habitantes,regimen especial de contrataci¢n administrativa (cas),m†s de 500 personas,empleado,administraci¢n p£blica
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1170,secundaria completa,19,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2500,superior universitaria completa,74,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1800,superior no universitaria completa,25,2020,2, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,928,superior no universitaria incompleta,20,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,5000,superior no universitaria completa,56,2020,2, de 500 000 a m†s habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2600,superior no universitaria completa,35,2020,2, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1800,superior no universitaria completa,50,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),hasta 20 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,2000,superior no universitaria completa,58,2020,2, de 500 000 a m†s habitantes,"contrato por locaci¢n de servicios (honorarios profesionales, ruc), snp",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1800,secundaria completa,52,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,obrero,empresas especiales de servicios (service)
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,2340,superior no universitaria completa,39,2020,1, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,400,secundaria completa,34,2020,2, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo formal,1100,secundaria completa,50,2020,2, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
hombre,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,empleo informal,1700,superior no universitaria completa,40,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,930,superior universitaria completa,30,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,1800,superior no universitaria completa,28,2020,3, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo informal,1200,secundaria completa,47,2020,3, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo informal,950,superior no universitaria completa,23,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo informal,400,secundaria completa,54,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo informal,360,secundaria completa,66,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,obrero,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,3200,secundaria incompleta,37,2020,3, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 51 a 100 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,600,secundaria completa,58,2020,1, de 500 000 a m†s habitantes,sin contrato,hasta 20 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,2000,superior no universitaria completa,33,2020,3, de 500 000 a m†s habitantes,,,empleado,"fuerzas armadas, polic°a nacional del per£ (militares)"
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,2000,superior no universitaria completa,31,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,empleado,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,2800,superior no universitaria completa,25,2020,3, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,obrero,empresa o patrono privado
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,2400,superior no universitaria completa,57,2020,3, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",m†s de 500 personas,empleado,empresa p£blica
hombre,70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,empleo formal,3000,superior no universitaria completa,45,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,2500,superior universitaria incompleta,54,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo informal,1200,superior no universitaria incompleta,65,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,3000,secundaria incompleta,40,2020,1, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,1800,superior universitaria completa,29,2020,1, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",hasta 20 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,2500,superior universitaria incompleta,33,2020,3, de 500 000 a m†s habitantes,"contrato indefinido, nombrado, permanente",de 21 a 50 personas,empleado,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,860,secundaria completa,40,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),de 101 a 500 personas,obrero,empresa o patrono privado
hombre,70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA R,empleo formal,960,secundaria completa,18,2020,1, de 500 000 a m†s habitantes,contrato a plazo fijo (sujeto a modalidad),m†s de 500 personas,empleado,empresa o patrono privado
